storm_id,storm_name,basin,storm_start,storm_end,inference_available,available_models,time,lat,lon,category,ibtracs_msw,vit_prediction.max,vit_prediction.p90,vit_prediction.mean,vit_prediction.core_mean,vit_prediction.rmw,vit_prediction.r64,unet_prediction.max,unet_prediction.p90,unet_prediction.mean,unet_prediction.core_mean,unet_prediction.rmw,unet_prediction.r64,unet_mlp_prediction.max,unet_mlp_prediction.category,unet_mlp_prediction.raw_unet_max_wind_ms,unet_mlp_prediction.correction_ms,geo_overlay.image,geo_overlay.bounds,geo_overlay.kind,geo_overlay.channel,geo_overlay.size,sar,sar_overlay,sar_dt_minutes,geo_overlay,sar.max,sar.p90,sar.mean,sar.core_mean,sar.rmw,sar_overlay.image,sar_overlay.bounds,sar_overlay.min,sar_overlay.max,unet_prediction,unet_mlp_prediction
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T14:10:19Z,24.474,-64.161,4,64.306,48.136,29.96,20.353,29.682,15.0,45.491,41.35,25.694,17.443,30.879,24.144,54.325,64.752,4,59.836,4.917,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T14:30:19Z,24.522,-64.217,4,64.306,50.861,26.885,18.528,27.658,15.0,42.639,40.751,25.562,17.457,30.89,27.162,54.325,63.518,4,58.597,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T14:50:19Z,24.574,-64.273,4,64.306,49.177,28.714,19.064,28.988,15.0,45.472,40.78,25.389,17.447,30.839,24.144,54.325,59.971,4,55.047,4.924,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T15:10:19Z,24.628,-64.329,4,64.306,47.479,29.403,19.748,29.565,25.0,48.304,41.859,26.273,17.907,30.985,24.144,54.325,60.809,4,55.886,4.923,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T15:30:19Z,24.685,-64.385,4,64.306,48.757,31.51,20.881,31.073,25.0,53.974,41.982,26.389,17.918,31.043,24.144,54.325,63.584,4,58.659,4.925,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T15:50:19Z,24.744,-64.441,4,64.306,49.446,34.592,23.429,34.386,25.0,68.161,42.043,26.499,17.922,31.056,24.144,54.325,65.766,4,60.843,4.923,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T16:10:19Z,24.803,-64.496,4,64.306,50.228,32.383,21.56,32.328,25.0,59.626,41.635,26.511,17.905,30.961,24.145,54.325,63.746,4,58.821,4.926,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T16:30:19Z,24.863,-64.552,4,64.306,49.693,31.727,21.838,31.862,15.0,56.773,41.692,26.496,17.848,30.721,21.126,51.307,64.826,4,59.906,4.919,geo/AL082025_geo_4a5d21349c5ef5db.webp,"[[23.148,-66.266],[26.577,-62.837]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T16:50:19Z,24.921,-64.607,4,64.306,50.56,31.657,21.63,32.254,15.0,59.598,42.525,26.545,17.795,30.709,21.126,51.307,64.695,4,59.781,4.914,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T17:10:19Z,24.976,-64.663,4,64.306,48.547,31.046,20.773,31.334,25.0,53.909,42.541,26.657,17.759,30.981,21.126,51.307,68.922,4,64.005,4.917,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T17:30:19Z,25.029,-64.718,4,64.306,50.681,30.568,19.831,30.684,15.0,53.897,42.29,26.746,17.73,31.027,21.126,51.307,64.104,4,59.182,4.922,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T17:50:19Z,25.078,-64.773,4,64.306,49.748,30.954,20.077,31.004,25.0,53.886,42.998,26.709,17.72,30.964,18.108,51.307,65.368,4,60.446,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T18:10:19Z,25.122,-64.828,4,64.247,52.624,31.285,21.01,31.681,25.0,56.712,43.26,26.669,17.743,30.996,21.126,51.307,61.936,4,57.015,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T18:30:19Z,25.161,-64.883,4,64.132,50.519,30.208,21.128,30.926,25.0,51.033,43.727,26.715,17.78,31.199,21.126,51.307,63.195,4,58.285,4.91,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T18:50:19Z,25.196,-64.938,4,64.018,47.789,29.053,20.651,29.824,15.0,48.19,43.794,26.655,17.805,31.376,18.108,54.325,65.276,4,60.357,4.919,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T19:10:19Z,25.229,-64.993,4,63.904,49.235,30.987,21.349,31.211,15.0,51.018,44.775,26.54,17.815,31.371,21.126,54.325,67.943,4,63.043,4.9,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T19:30:19Z,25.259,-65.049,4,63.789,49.465,30.891,20.559,30.84,15.0,53.846,44.838,26.496,17.831,31.496,21.126,54.325,70.021,4,65.157,4.865,geo/AL082025_geo_f42ca9fe7bd94fb4.webp,"[[23.545,-66.763],[26.974,-63.334]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T19:50:19Z,25.289,-65.104,4,63.675,47.476,28.07,18.569,28.36,25.0,48.172,44.76,26.418,17.827,31.546,21.126,54.325,73.248,5,68.446,4.802,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T20:10:19Z,25.319,-65.16,4,63.561,47.395,29.904,19.158,29.587,25.0,50.999,44.081,26.347,17.826,31.638,21.126,54.325,72.981,5,68.474,4.507,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T20:30:19Z,25.35,-65.216,4,63.446,49.971,34.063,20.314,32.399,25.0,65.157,44.036,26.302,17.824,31.734,21.126,54.325,72.382,5,67.623,4.76,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T20:50:19Z,25.383,-65.272,4,63.332,49.945,35.448,21.922,33.945,35.0,73.645,43.966,26.251,17.812,31.702,27.162,57.343,68.689,4,63.78,4.909,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T21:10:19Z,25.419,-65.329,4,63.188,52.286,37.707,24.293,36.746,25.0,84.963,46.238,27.973,18.436,32.396,27.162,60.361,70.997,5,66.091,4.906,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T21:30:19Z,25.458,-65.387,4,63.017,51.803,34.849,22.07,34.433,25.0,70.79,48.012,27.946,18.375,32.356,21.126,57.343,73.806,5,68.907,4.9,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T21:50:19Z,25.501,-65.444,4,62.845,47.598,28.774,18.483,28.893,25.0,45.298,49.437,27.99,18.306,32.568,0.0,57.343,72.2,5,67.301,4.899,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T22:10:19Z,25.545,-65.502,4,62.674,48.29,29.497,19.575,29.44,25.0,45.289,50.239,27.996,18.233,32.822,0.0,57.343,67.339,4,62.43,4.909,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T22:30:19Z,25.591,-65.559,4,62.502,48.106,32.492,20.987,31.43,25.0,56.601,49.816,28.031,18.171,32.797,0.0,57.343,63.982,4,59.07,4.911,geo/AL082025_geo_5972a83a5ea6574a.webp,"[[23.876,-67.273],[27.305,-63.844]]",Geostationary,CMI_C15,256,,,7.483,,57.9,40.66,27.75,37.135,35.0,sar/AL082025_geo_5972a83a5ea6574a.png,"[[23.876,-67.273],[27.305,-63.844]]",9.728,57.9,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T22:50:19Z,25.638,-65.615,4,62.331,48.329,30.527,19.941,29.704,25.0,50.93,49.822,28.171,18.136,32.886,0.0,60.361,59.662,4,54.74,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T23:10:19Z,25.685,-65.67,4,62.159,44.283,30.335,19.257,29.02,25.0,45.262,49.994,28.254,18.11,33.01,0.0,60.361,57.928,3,53.009,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T23:30:19Z,25.732,-65.723,4,61.988,43.348,31.229,19.421,30.097,25.0,53.738,49.986,28.225,18.061,32.968,21.126,60.361,58.605,4,53.684,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-28T23:50:19Z,25.778,-65.776,4,61.817,43.396,29.899,19.127,29.303,25.0,53.728,49.351,28.104,18.03,32.926,21.126,60.361,59.176,4,54.255,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T00:10:19Z,25.823,-65.826,4,61.733,43.733,33.078,20.655,31.979,25.0,65.026,48.733,28.004,18.015,32.817,0.0,60.361,58.416,4,53.496,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T00:30:19Z,25.867,-65.874,4,61.733,43.956,30.831,20.299,30.175,25.0,50.881,47.969,27.867,18.009,32.586,0.0,60.361,62.464,4,57.543,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T00:50:19Z,25.909,-65.92,4,61.733,44.865,30.801,19.917,30.204,15.0,53.698,47.154,27.741,18.007,32.37,0.0,60.361,62.875,4,57.955,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T01:10:19Z,25.952,-65.965,4,61.733,42.298,29.77,18.872,29.148,25.0,48.036,46.588,27.683,18.022,32.299,0.0,60.361,62.993,4,58.074,4.919,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T01:30:19Z,25.994,-66.009,4,61.733,43.487,32.505,20.411,31.523,15.0,59.328,46.129,27.696,18.064,32.304,0.0,60.361,66.295,4,61.38,4.915,geo/AL082025_geo_5f6cd5cfbf60779a.webp,"[[24.28,-67.724],[27.709,-64.295]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T01:50:19Z,26.037,-66.052,4,61.733,45.05,35.592,22.811,34.271,15.0,73.44,45.995,27.84,18.162,32.644,18.108,60.361,59.914,4,54.996,4.918,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T02:10:19Z,26.082,-66.095,4,61.733,44.709,35.241,22.875,34.2,25.0,76.25,45.461,28.032,18.246,32.934,0.0,63.379,58.154,4,53.235,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T02:30:19Z,26.128,-66.137,4,61.733,43.657,34.015,22.268,33.043,15.0,73.412,45.121,28.127,18.323,33.138,0.0,63.379,62.025,4,57.103,4.922,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T02:50:19Z,26.176,-66.179,4,61.733,43.522,33.974,22.196,32.903,35.0,70.574,45.15,28.121,18.357,33.12,0.0,63.379,64.184,4,59.26,4.924,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T03:10:19Z,26.227,-66.222,4,61.733,43.424,33.883,22.193,32.531,25.0,67.736,42.512,28.434,18.609,32.538,21.126,60.361,57.731,3,52.81,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T03:30:19Z,26.28,-66.265,4,61.733,44.782,34.109,22.126,32.85,35.0,70.542,42.12,28.575,18.607,32.767,18.108,63.379,57.82,3,52.899,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T03:50:19Z,26.335,-66.308,4,61.733,44.309,35.016,22.373,33.606,25.0,73.346,42.7,28.633,18.6,32.936,15.09,63.379,56.276,3,51.36,4.916,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T04:10:19Z,26.392,-66.352,4,61.733,42.864,32.972,21.487,32.193,25.0,59.226,43.749,28.676,18.592,33.096,18.108,63.379,57.918,3,53.002,4.916,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T04:30:19Z,26.449,-66.396,4,61.733,44.188,36.711,24.588,35.748,35.0,84.587,44.66,28.787,18.582,33.339,15.09,66.397,56.204,3,51.288,4.916,geo/AL082025_geo_3d055fad34574f60.webp,"[[24.735,-68.111],[28.164,-64.682]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T04:50:19Z,26.507,-66.441,4,61.733,44.446,38.488,26.063,37.38,35.0,95.841,44.789,28.897,18.584,33.637,15.09,66.397,55.668,3,50.747,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T05:10:19Z,26.564,-66.486,4,61.733,46.721,38.578,26.22,37.734,35.0,98.636,46.631,28.978,18.608,34.071,18.108,66.397,56.79,3,51.869,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T05:30:19Z,26.62,-66.532,4,61.733,47.467,35.566,23.616,34.067,35.0,73.254,47.014,29.028,18.6,34.22,18.108,69.415,59.359,4,54.439,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T05:50:19Z,26.674,-66.578,4,61.733,48.003,36.044,23.406,34.793,35.0,76.053,46.224,28.956,18.554,33.932,9.054,66.397,58.579,4,53.658,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T06:10:19Z,26.727,-66.624,4,61.822,46.57,37.787,24.418,36.252,45.0,84.484,44.794,28.85,18.511,33.702,3.018,66.397,57.687,3,52.766,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T06:30:19Z,26.776,-66.671,4,61.993,40.772,34.576,24.086,33.162,55.0,81.65,44.173,28.75,18.468,33.336,6.036,66.397,56.289,3,51.369,4.919,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T06:50:19Z,26.824,-66.717,4,62.165,44.735,37.5,25.704,36.017,55.0,92.893,44.072,28.719,18.473,33.35,6.036,66.397,56.022,3,51.101,4.922,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T07:10:19Z,26.869,-66.763,4,62.336,43.77,38.03,25.792,36.248,55.0,92.874,43.189,28.615,18.451,32.991,12.072,66.397,55.931,3,51.005,4.925,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T07:30:19Z,26.913,-66.809,4,62.508,42.977,37.211,25.431,35.703,55.0,87.228,42.096,28.481,18.444,32.693,18.108,63.379,54.333,3,49.409,4.924,geo/AL082025_geo_d5fd8df7c4e5f09d.webp,"[[25.199,-68.524],[28.628,-65.095]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T07:50:19Z,26.956,-66.854,4,62.679,46.884,37.639,25.586,36.273,45.0,87.212,41.552,28.377,18.449,32.471,18.108,60.361,54.66,3,49.735,4.924,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T08:10:19Z,26.998,-66.898,4,62.851,44.61,35.681,23.616,34.383,35.0,78.757,41.5,28.233,18.473,32.42,18.108,60.361,56.341,3,51.417,4.924,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T08:30:19Z,27.039,-66.94,4,63.022,46.48,37.892,25.946,36.949,35.0,89.991,42.592,28.03,18.492,32.515,3.018,60.361,57.799,3,52.878,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T08:50:19Z,27.08,-66.981,4,63.194,47.319,36.555,24.615,35.217,35.0,75.916,44.247,27.836,18.51,32.653,6.036,60.361,62.132,4,57.212,4.92,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T09:10:19Z,27.121,-67.02,4,63.336,46.416,35.777,23.638,34.506,35.0,73.091,41.908,27.8,18.448,31.403,6.036,54.325,58.959,4,54.04,4.919,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T09:30:19Z,27.162,-67.057,4,63.45,45.479,35.752,23.592,34.356,35.0,75.888,41.516,27.809,18.429,31.455,18.108,54.325,58.056,3,53.139,4.918,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T09:50:19Z,27.204,-67.092,4,63.564,45.075,36.505,25.88,35.111,45.0,84.304,41.207,27.848,18.406,31.489,12.072,54.325,59.465,4,54.548,4.917,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T10:10:19Z,27.247,-67.126,4,63.679,43.882,36.568,26.281,35.27,45.0,84.288,40.708,27.894,18.381,31.519,12.072,54.325,62.292,4,57.378,4.914,,,,,,,,-3.067,,56.7,39.398,27.347,37.899,55.0,sar/AL082025_geo_88fa3faa4a17bfcc.png,"[[25.532,-68.84],[28.961,-65.411]]",8.564,56.7,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T10:30:19Z,27.29,-67.158,4,63.793,44.657,36.663,26.222,35.464,45.0,84.272,40.448,27.937,18.359,31.544,12.072,54.325,57.712,3,52.793,4.919,geo/AL082025_geo_812bb270937f56dc.webp,"[[25.575,-68.873],[29.004,-65.444]]",Geostationary,CMI_C15,256,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T10:50:19Z,27.334,-67.19,4,63.907,41.27,34.867,24.765,33.68,45.0,73.021,40.383,27.966,18.317,31.505,12.072,54.325,57.158,3,52.246,4.912,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T11:10:19Z,27.38,-67.222,4,64.022,44.829,36.358,25.521,35.168,45.0,81.43,40.225,27.987,18.293,31.448,21.126,54.325,56.96,3,52.036,4.924,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T11:30:19Z,27.427,-67.253,4,64.136,45.002,37.707,26.016,36.296,45.0,84.22,39.61,28.06,18.277,31.447,27.162,54.325,57.044,3,52.123,4.921,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T11:50:19Z,27.476,-67.285,4,64.25,44.455,35.832,25.569,34.817,35.0,75.781,40.003,28.176,18.272,31.535,24.144,54.325,52.908,3,47.99,4.918,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T12:10:19Z,27.526,-67.316,4,64.158,47.781,39.464,26.857,38.121,35.0,89.794,39.711,28.287,18.265,31.527,24.144,54.325,51.023,3,46.11,4.913,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T12:30:19Z,27.579,-67.349,4,63.872,46.528,37.68,26.605,36.459,35.0,81.356,39.48,28.403,18.249,31.481,15.09,54.325,50.366,3,45.456,4.91,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T12:50:19Z,27.633,-67.381,4,63.587,47.571,36.498,25.579,35.451,25.0,75.727,38.883,28.446,18.241,31.565,12.072,54.325,48.026,2,43.096,4.93,,,,,,,,,,,,,,,,,,,,
AL082025,HUMBERTO,North Atlantic,2025-09-26T01:30:19Z,2025-10-01T10:20:20Z,True,"[""vit"",""unet"",""unet_mlp""]",2025-09-29T13:10:19Z,27.688,-67.414,4,63.301,47.762,37.366,24.98,36.118,35.0,75.708,39.628,28.517,18.248,31.84,18.108,54.325,48.357,2,43.422,4.935,,,,,,,,,,,,,,,,,,,,
