observation_id,storm_id,storm_name,source_split,observation_timestamp,sensor,input_path,center_lat,center_lon,target_ms,target_category,ri_24h_change_ms,is_rapid_intensification,ibtracs_lower_fix_timestamp,ibtracs_upper_fix_timestamp,target_eye_size_km,target_rmw_km,target_r34_km,target_r50_km,target_r64_km,inference_valid,inference_issue,unet_raw_max_ms,unet_raw_category,unet_correction_ms,unet_correction_delta_ms,unet_correction_category,joint_unet_mlp_ms,joint_unet_mlp_category,correction_image_radii_max_wind_ms,correction_image_radii_eye_size_km,correction_image_radii_rmw_km,correction_image_radii_r34_km,correction_image_radii_r50_km,correction_image_radii_r64_km,correction_image_radii_image_rmw_km,correction_image_radii_image_r34_km,correction_image_radii_image_r50_km,correction_image_radii_image_r64_km,correction_mlp_radii_max_wind_ms,correction_mlp_radii_eye_size_km,correction_mlp_radii_rmw_km,correction_mlp_radii_r34_km,correction_mlp_radii_r50_km,correction_mlp_radii_r64_km,correction_mlp_radii_image_rmw_km,correction_mlp_radii_image_r34_km,correction_mlp_radii_image_r50_km,correction_mlp_radii_image_r64_km,latent_sar_era5_max_wind_max_wind_ms,latent_sar_era5_max_wind_eye_size_km,latent_sar_era5_max_wind_rmw_km,latent_sar_era5_max_wind_r34_km,latent_sar_era5_max_wind_r50_km,latent_sar_era5_max_wind_r64_km,latent_sar_era5_max_wind_image_rmw_km,latent_sar_era5_max_wind_image_r34_km,latent_sar_era5_max_wind_image_r50_km,latent_sar_era5_max_wind_image_r64_km,latent_sar_era5_max_wind_radii_max_wind_ms,latent_sar_era5_max_wind_radii_eye_size_km,latent_sar_era5_max_wind_radii_rmw_km,latent_sar_era5_max_wind_radii_r34_km,latent_sar_era5_max_wind_radii_r50_km,latent_sar_era5_max_wind_radii_r64_km,latent_sar_era5_max_wind_radii_image_rmw_km,latent_sar_era5_max_wind_radii_image_r34_km,latent_sar_era5_max_wind_radii_image_r50_km,latent_sar_era5_max_wind_radii_image_r64_km,latent_no_sar_era5_max_wind_max_wind_ms,latent_no_sar_era5_max_wind_eye_size_km,latent_no_sar_era5_max_wind_rmw_km,latent_no_sar_era5_max_wind_r34_km,latent_no_sar_era5_max_wind_r50_km,latent_no_sar_era5_max_wind_r64_km,latent_no_sar_era5_max_wind_image_rmw_km,latent_no_sar_era5_max_wind_image_r34_km,latent_no_sar_era5_max_wind_image_r50_km,latent_no_sar_era5_max_wind_image_r64_km,latent_no_sar_era5_max_wind_radii_max_wind_ms,latent_no_sar_era5_max_wind_radii_eye_size_km,latent_no_sar_era5_max_wind_radii_rmw_km,latent_no_sar_era5_max_wind_radii_r34_km,latent_no_sar_era5_max_wind_radii_r50_km,latent_no_sar_era5_max_wind_radii_r64_km,latent_no_sar_era5_max_wind_radii_image_rmw_km,latent_no_sar_era5_max_wind_radii_image_r34_km,latent_no_sar_era5_max_wind_radii_image_r50_km,latent_no_sar_era5_max_wind_radii_image_r64_km,era5_max_wind_ms,era5_valid_timestamp
EP112025:geo:120c2de6e628d491,EP112025,Kiko,val,2025-09-04 18:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904182020_EP112025_[+13.801deg_-134.167deg]_512_patch.nc,13.800457430345432,-134.15372455231378,59.044833762962966,4,1.9910888148148231,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,112.14963649583753,62.89933393867634,39.338859797219534,True,,47.61873245239258,2.0,55.069114685058594,7.45038366317749,3.0,58.42045211791992,4.0,47.39830017089844,,,,,,5.0,76.38006356376634,48.54394834623668,33.086732273959555,46.98020553588867,4.041319847106934,25.12181854248047,90.62974548339844,49.0861930847168,30.51858139038086,5.0,76.38006356376634,48.54394834623668,33.086732273959555,63.68334197998047,,,,,,15.0,67.68008956235857,47.93098469192291,35.24326161515959,64.76426696777344,4.026700973510742,6.283859252929688,200.3983154296875,103.61162567138672,54.18862533569336,5.0,115.21553444579048,64.79899531505268,41.28418119395084,50.96331024169922,,,,,,,,,,56.97667694091797,4.00516939163208,3.759117603302002,152.08633422851562,79.14723205566406,41.31263732910156,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:28ba05ad0bf2ae9a,EP112025,Kiko,val,2025-09-04 18:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904183020_EP112025_[+13.801deg_-134.194deg]_512_patch.nc,13.800618729282853,-134.18096882280037,58.98767331851852,4,1.7052865925925929,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,112.27848737280274,62.86326756460143,39.2310897486036,True,,18.9273624420166,0.0,19.24097442626953,0.3136114478111267,0.0,34.190975189208984,1.0,18.705930709838867,,,,,,,,,,17.534162521362305,4.0740065574646,54.95340347290039,214.2051239013672,113.49431610107422,68.35057830810547,,,,,29.526355743408203,,,,,,,,,,26.174217224121094,4.0603742599487305,91.33502960205078,264.6229248046875,119.06262969970705,80.4075927734375,,,,,27.611196517944336,,,,,,,,,,30.872249603271484,4.019033908843994,43.17609024047852,141.45684814453125,66.44779205322266,43.15537643432617,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:18781c112e65b651,EP112025,Kiko,val,2025-09-04 19:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904192020_EP112025_[+13.801deg_-134.336deg]_512_patch.nc,13.800906648608274,-134.32232530306328,58.7018710962963,4,0.276275481481484,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,112.92932492383646,62.6933898787356,38.69594466942079,False,no_valid_pixel_after_center_crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:29e236c8de0e8308,EP112025,Kiko,val,2025-09-04 19:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904193020_EP112025_[+13.801deg_-134.365deg]_512_patch.nc,13.800879878590363,-134.35110113455318,58.64471065185185,4,-0.0095267407407391,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.06079845635632,62.661513114135616,38.58967107322287,True,,37.37812423706055,1.0,44.847198486328125,7.469072818756103,2.0,51.70391082763672,3.0,37.157859802246094,,,,,,5.0,71.43696138076447,41.95720786018467,23.367483712093904,36.81142807006836,4.038363456726074,22.26474380493164,78.79582977294922,42.91778564453125,26.89437866210937,5.0,71.43696138076447,41.95720786018467,23.367483712093904,52.2876205444336,,,,,,15.0,66.49039156864082,43.48277268435606,25.526286917714703,61.88327407836914,4.025297164916992,5.956188201904297,184.8553466796875,95.72905731201172,50.10363006591797,5.0,130.14025341268456,66.00245984530284,42.479175760065566,40.72270584106445,,,,,,,,,,50.481231689453125,4.007515907287598,3.514719247817993,119.58477783203124,62.598392486572266,32.855430603027344,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:c6679adde02b204a,EP112025,Kiko,val,2025-09-04 19:40:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904194020_EP112025_[+13.801deg_-134.394deg]_512_patch.nc,13.800831444341227,-134.37987098114598,58.5875502074074,4,-0.2953289629629694,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.19270380182384,62.63033848757499,38.4836541626964,True,,37.29161834716797,1.0,44.76293182373047,7.471313953399658,2.0,52.44783782958984,3.0,37.07136154174805,,,,,,5.0,71.92347459674747,41.75764668513371,23.30775093728101,36.72657775878906,4.038295745849609,22.1993408203125,78.52503204345703,42.77665710449219,26.811466217041016,5.0,71.92347459674747,41.75764668513371,23.30775093728101,52.20262145996094,,,,,,15.0,66.90540944418825,43.38659636624345,25.5261851094265,62.42827987670898,4.025461673736572,5.979049205780029,187.64329528808597,97.15094757080078,50.8323860168457,5.0,132.1741060073337,66.73631815435914,42.96757671264797,41.79930114746094,,,,,,,,,,51.14702987670898,4.007338047027588,3.532813310623169,122.89783477783205,64.28915405273438,33.71929931640625,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:c3bfdff51521d7b2,EP112025,Kiko,val,2025-09-04 19:50:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904195020_EP112025_[+13.801deg_-134.422deg]_512_patch.nc,13.800764111745067,-134.40856020139472,58.53038976296297,4,-0.5811311851851784,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.32503945240538,62.59986704804433,38.37789606508325,True,,37.38516998291016,1.0,44.85853576660156,7.473366260528564,2.0,54.36652374267578,3.0,37.1649169921875,,,,,,5.0,72.40642742890905,42.09011296014093,23.780788781772998,36.819522857666016,4.038321971893311,22.223642349243164,78.6257095336914,42.82913589477539,26.84231185913086,5.0,72.40642742890905,42.09011296014093,23.780788781772998,52.40925979614258,,,,,,5.0,67.0906935474285,43.06435922896904,25.580638035609223,63.13332748413086,4.02574634552002,6.014059066772461,191.2731475830078,99.00064849853516,51.78018569946289,5.0,134.04535558137263,67.27842838331324,42.90282936413895,41.443206787109375,,,,,,,,,,51.64418411254883,4.007240295410156,3.5829403400421143,125.48136138916016,65.6018295288086,34.397674560546875,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:52f75451f8e8fa50,EP112025,Kiko,val,2025-09-04 20:00:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904200020_EP112025_[+13.801deg_-134.451deg]_512_patch.nc,13.800680646686065,-134.43709415385243,58.47322931851852,4,-0.8669334074074015,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.45780390239472,62.570099822893184,38.27239892591621,True,,38.332611083984375,1.0,45.80784225463867,7.475231647491455,2.0,55.75768661499024,3.0,38.11237335205078,,,,,,5.0,72.94294979748804,42.77949846614351,24.35913203888893,37.76348114013672,4.038463115692139,22.361948013305664,79.19876098632812,43.12779235839844,27.017784118652344,5.0,72.94294979748804,42.77949846614351,24.35913203888893,52.8906364440918,,,,,,15.0,67.81183174277467,43.22600726444871,26.0660238257193,64.32177734375,4.026186466217041,6.074230194091797,197.38755798339844,102.11661529541016,53.377960205078125,5.0,135.88064495319028,67.89784969459397,43.89718370430121,39.326271057128906,,,,,,,,,,52.29273986816406,4.007089614868164,3.66089391708374,128.8885040283203,67.3294448852539,35.29251480102539,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:3e95bbd33ed58d92,EP112025,Kiko,val,2025-09-04 20:10:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904201020_EP112025_[+13.801deg_-134.479deg]_512_patch.nc,13.800583815048414,-134.46539819707218,58.41606887407408,4,-1.1527356296296318,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.59099564825765,62.54103781766172,38.16716490912626,True,,38.65147018432617,1.0,46.12802505493164,7.476556301116943,2.0,54.85230255126953,3.0,38.43122482299805,,,,,,5.0,73.41830266223984,43.39352495999627,24.69962952340669,38.079627990722656,4.038574695587158,22.47001266479492,79.64661407470703,43.3612060546875,27.15492248535156,5.0,73.41830266223984,43.39352495999627,24.69962952340669,52.04579544067383,,,,,,15.0,68.74855088774534,43.03266199042096,25.63520377740976,64.54951477050781,4.026168346405029,6.074476718902588,198.5157623291016,102.69470977783205,53.67351150512695,15.0,137.59909646298573,68.53127584076582,43.92920484147377,37.36025619506836,,,,,,,,,,52.2677001953125,4.007051467895508,3.606767177581787,128.6005096435547,67.191162109375,35.210289001464844,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:c5de1d34bae1303e,EP112025,Kiko,val,2025-09-04 20:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904202020_EP112025_[+13.800deg_-134.507deg]_512_patch.nc,13.80047638271631,-134.49339768960704,58.35890842962963,4,-1.438537851851855,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.72461318867576,62.51268201591538,38.0621961971486,True,,38.59835815429688,1.0,46.0755500793457,7.477190971374512,2.0,55.77870941162109,3.0,38.37812423706055,,,,,,5.0,73.75811684219408,43.55359287713716,24.47261314435975,38.0240364074707,4.038682460784912,22.568944931030277,80.05655670166016,43.57488250732422,27.28047561645508,5.0,73.75811684219408,43.55359287713716,24.47261314435975,52.37519836425781,,,,,,15.0,69.59169008882945,42.903026272356655,25.362171782560907,64.95285034179688,4.026340961456299,6.096548080444336,200.59396362304688,103.75333404541016,54.21622848510742,15.0,139.48590509514955,69.37904600037778,44.05613425660903,35.63910675048828,,,,,,,,,,51.85797119140625,4.00713586807251,3.549102306365967,126.42504119873048,66.0903549194336,34.63934326171875,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:5510f3730bd82bf4,EP112025,Kiko,val,2025-09-04 20:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904203020_EP112025_[+13.800deg_-134.534deg]_512_patch.nc,13.800361115573946,-134.52101799001005,58.30174798518519,4,-1.724340074074071,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.85865502458992,62.48503337908279,37.9574949910272,True,,35.685997009277344,1.0,43.15869903564453,7.472702980041504,2.0,53.57257080078125,3.0,35.46573638916016,,,,,,5.0,74.22795502654331,44.094257204209406,19.245993079577524,35.10927963256836,4.038785457611084,22.664962768554688,80.45418548583984,43.78219985961914,27.402294158935547,5.0,74.22795502654331,44.094257204209406,19.245993079577524,48.298919677734375,,,,,,15.0,70.0680188803872,41.01120439342951,19.45937661614796,62.99992752075195,4.025534629821777,6.019603252410889,190.6151885986328,98.6657257080078,51.61647415161133,15.0,141.76021898711426,70.71084913725281,43.89854268974423,33.69602966308594,,,,,,,,,,48.93058013916016,4.00812292098999,3.801585912704468,112.87381744384766,59.11417388916016,31.14887237548828,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:659bef1e53b70494,EP112025,Kiko,val,2025-09-04 20:40:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904204020_EP112025_[+13.800deg_-134.561deg]_512_patch.nc,13.800240779505495,-134.54818445683418,58.244587540740746,4,-2.0101422962962943,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,113.99311965924274,62.45809284629664,37.85306351051792,True,,33.64830780029297,1.0,40.98597717285156,7.337669849395752,1.0,49.92765808105469,3.0,33.42802810668945,,,,,,25.0,74.61940420676345,43.584589870587294,10.285879178654705,33.07960510253906,4.038461208343506,22.34556770324707,79.13126373291016,43.092620849609375,26.99713134765625,25.0,74.61940420676345,43.584589870587294,10.285879178654705,43.296722412109375,,,,,,15.0,69.98738869388177,37.6475348680876,0.0,60.66191482543945,4.024411201477051,6.3810133934021,180.12648010253906,93.22936248779295,48.95146560668945,15.0,143.96060233023303,72.01865826339764,43.58021520377548,32.230106353759766,,,,,,,,,,45.39517211914063,4.009944438934326,7.040136337280273,105.1977996826172,54.55995559692383,29.48651695251465,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:32f43c39ca7c68f0,EP112025,Kiko,val,2025-09-04 20:50:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904205020_EP112025_[+13.800deg_-134.587deg]_512_patch.nc,13.800118140395172,-134.57482244863263,58.1874270962963,4,-2.295944518518517,False,2025-09-04T18:00:00+00:00,2025-09-04T21:00:00+00:00,,27.78,114.12800559822074,62.431861334237965,37.74890399419007,True,,33.15544128417969,1.0,39.36357498168945,6.208132266998291,1.0,51.91232299804688,3.0,32.93516159057617,,,,,,25.0,74.35581163923915,42.71128687118667,5.780071753421948,32.58934020996094,4.038364410400391,22.241378784179688,78.6997299194336,42.86768341064453,26.86496353149414,25.0,74.35581163923915,42.71128687118667,5.780071753421948,43.276947021484375,,,,,,15.0,69.70882156091803,38.77789324649915,10.011393808352205,61.48405075073242,4.024601459503174,6.60589599609375,184.9569091796875,95.6568374633789,50.24222183227539,15.0,145.57296443043967,71.0082634830586,43.96160520895896,34.636131286621094,,,,,,,,,,45.35281753540039,4.009916305541992,6.914504051208496,104.61226654052734,54.284423828125,29.320045471191406,,,,,17.015099794384273,2025-09-04T18:00:00+00:00
EP112025:geo:3e4154669a2ad755,EP112025,Kiko,val,2025-09-04 21:00:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904210020_EP112025_[+13.800deg_-134.613deg]_512_patch.nc,13.799995964120702,-134.6008573247127,58.12931397777778,3,-2.5817467407407406,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,114.26331134949568,62.4038207660724,37.64328961415384,True,,35.37855529785156,1.0,42.85507583618164,7.476521015167236,2.0,51.63321685791016,3.0,35.15714263916016,,,,,,5.0,68.91841191707881,43.96762618188777,17.105774449578544,34.7556037902832,4.040767192840576,24.49966049194336,88.0496826171875,47.74202728271485,29.72903060913086,5.0,68.91841191707881,43.96762618188777,17.105774449578544,49.923118591308594,,,,,,15.0,58.54436430032008,38.05963690486286,25.476279459453483,61.86774063110352,4.024897575378418,5.966040134429932,184.78985595703125,95.69482421875,50.08986282348633,15.0,128.41543210055676,69.15978375462102,39.03878772791081,31.406709671020508,,,,,,,,,,44.31941223144531,4.009979248046875,4.309191703796387,91.83686065673828,48.27000045776367,25.73981475830078,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:631621607ec5b134,EP112025,Kiko,val,2025-09-04 21:10:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904211020_EP112025_[+13.800deg_-134.638deg]_512_patch.nc,13.799876824321483,-134.62623691505084,58.04357331111112,3,-2.8675489629629567,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,114.39903542346534,62.30347210866369,37.48798777876706,True,,35.838768005371094,1.0,43.31607055664063,7.477302551269531,2.0,50.195560455322266,3.0,35.617393493652344,,,,,,5.0,69.018418184589,44.31459839308268,19.179325402391218,35.21561050415039,4.040774345397949,24.508106231689453,88.0847396850586,47.76026916503906,29.73975372314453,5.0,69.018418184589,44.31459839308268,19.179325402391218,47.388221740722656,,,,,,15.0,58.23218498202786,36.83120105369871,20.165269289719795,61.78318405151367,4.024816036224365,5.9673051834106445,184.3772735595703,95.48368072509766,49.98441696166992,15.0,128.5443972742327,69.82033227158867,38.46333277025874,33.73789596557617,,,,,,,,,,43.28577423095703,4.010520458221436,5.4933905601501465,90.27730560302734,47.23570251464844,25.44767951965332,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:a9c9d79edfd3f19e,EP112025,Kiko,val,2025-09-04 21:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904212020_EP112025_[+13.800deg_-134.663deg]_512_patch.nc,13.799762598772505,-134.65099038896446,57.95783264444445,3,-3.153351185185187,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,114.53517633299376,62.20389758482989,37.33331591940401,True,,35.92877578735352,1.0,43.40667724609375,7.477901935577393,2.0,47.07481002807617,2.0,35.70743942260742,,,,,,5.0,69.32003534501781,44.6592433092333,18.88699939309764,35.30657958984375,4.040736198425293,24.470233917236328,87.9279556274414,47.67854309082031,29.691734313964844,5.0,69.32003534501781,44.6592433092333,18.88699939309764,45.027713775634766,,,,,,15.0,57.459563046460566,35.246091145508416,13.96253225984522,60.89036178588867,4.024529457092285,5.935692310333252,179.8155059814453,93.15605926513672,48.79280853271485,15.0,128.8906959072105,69.97919268662554,37.50977682908015,35.556175231933594,,,,,,,,,,41.50211334228516,4.011412143707275,7.257908344268799,86.74717712402344,45.08501815795898,24.700883865356445,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:42505e4d78abb57a,EP112025,Kiko,val,2025-09-04 21:30:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904213020_EP112025_[+13.800deg_-134.686deg]_512_patch.nc,13.799655007847823,-134.6751653143052,57.87209197777778,3,-3.43915340740741,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,114.6717325934508,62.10510091812911,37.17928189847368,True,,36.26364135742188,1.0,43.74211502075195,7.478472709655762,2.0,45.09499740600586,2.0,36.04233551025391,,,,,,5.0,69.38031325239399,44.62806562774557,20.101813931092146,35.64191055297852,4.040719509124756,24.452205657958984,87.85335540771484,47.63966369628906,29.66889190673828,5.0,69.38031325239399,44.62806562774557,20.101813931092146,42.60923004150391,,,,,,15.0,57.9164069087372,34.161946280726816,6.463393646812685,60.34775161743164,4.024411201477051,5.911477565765381,177.02487182617188,91.73323822021484,48.06226348876953,15.0,128.4686596297044,69.45725414408271,35.329179190830615,37.63887023925781,,,,,,,,,,40.61903762817383,4.011905193328857,8.930184364318848,87.34398651123047,45.06267547607422,25.018112182617188,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:5fd175e758c4f046,EP112025,Kiko,val,2025-09-04 21:40:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904214020_EP112025_[+13.800deg_-134.710deg]_512_patch.nc,13.799555771921526,-134.69880925892477,57.78635131111111,3,-3.724955629629626,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,114.80870272275097,62.00708582667002,37.02589367652633,True,,35.89988708496094,1.0,43.37887573242188,7.478986740112305,2.0,40.88969039916992,1.0,35.678611755371094,,,,,,5.0,69.29949481338687,44.784142690381486,19.180004828802115,35.27872848510742,4.040698528289795,24.429718017578125,87.76029205322266,47.591156005859375,29.640396118164062,5.0,69.29949481338687,44.784142690381486,19.180004828802115,40.43412780761719,,,,,,15.0,57.18912292167538,27.873766348124494,0.0,58.9271240234375,4.023917675018311,5.8748626708984375,169.8097686767578,88.04926300048828,46.18077087402344,15.0,128.0464705153833,68.48708971563683,33.59146883234373,38.85938262939453,,,,,,,,,,39.26582336425781,4.012658596038818,11.50294589996338,88.29427337646484,45.04796600341797,25.519309997558597,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:ee599b6e56b49123,EP112025,Kiko,val,2025-09-04 21:50:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904215020_EP112025_[+13.799deg_-134.733deg]_512_patch.nc,13.799466611367668,-134.72196979067502,57.700610644444446,3,-4.010757851851849,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,114.9460852413919,61.909856022600046,36.87315931291761,True,,36.14002227783203,1.0,43.61943054199219,7.479408740997314,2.0,41.56744003295898,1.0,35.918800354003906,,,,,,5.0,69.5201492465567,45.248679020467215,19.96313670294669,35.513858795166016,4.040910243988037,24.628963470458984,88.58545684814453,48.02128601074219,29.89313125610352,5.0,69.5201492465567,45.248679020467215,19.96313670294669,40.70672225952149,,,,,,15.0,57.84263296179512,28.952658562799574,0.0,59.05759048461914,4.023956775665283,5.8868327140808105,170.4977569580078,88.39884185791016,46.36189651489258,15.0,127.053999093514,66.9234036010453,32.58129530178906,39.4050178527832,,,,,,,,,,39.754512786865234,4.01256275177002,11.661913871765137,91.16997528076172,46.49208831787109,26.293045043945312,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:18dbb64bc44fbf76,EP112025,Kiko,val,2025-09-04 22:00:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904220020_EP112025_[+13.799deg_-134.755deg]_512_patch.nc,13.799389246560334,-134.74469447740773,57.61486997777778,3,-4.29656007407408,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,115.08387867249203,61.81341521158767,36.72108696644592,True,,35.94380187988281,1.0,43.42354965209961,7.479749202728271,2.0,39.74604797363281,1.0,35.722625732421875,,,,,,5.0,69.65966531500058,45.371539638699865,18.96088185059392,35.31559753417969,4.040995597839356,24.71056365966797,88.9234619140625,48.19747924804688,29.996658325195312,5.0,69.65966531500058,45.371539638699865,18.96088185059392,39.54848861694336,,,,,,15.0,58.67815703548024,24.63827558873593,0.0,58.287296295166016,4.023634910583496,5.918551921844482,166.7452850341797,86.47257232666016,45.391937255859375,5.0,125.71949246840236,66.61173423259827,26.915393620862744,39.038944244384766,,,,,,,,,,38.20684814453125,4.013474941253662,14.992935180664062,93.40848541259766,46.99235534667969,27.2121696472168,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:a9788ed1b1c35041,EP112025,Kiko,val,2025-09-04 22:10:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904221020_EP112025_[+13.799deg_-134.778deg]_512_patch.nc,13.799325397873586,-134.7670308869746,57.52912931111111,3,-4.582362296296296,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,115.22208154182783,61.71776709229872,36.56968489596098,True,,35.06747817993164,1.0,42.547630310058594,7.480153560638428,1.0,36.71907043457031,1.0,34.84635162353516,,,,,,5.0,69.21775614913875,45.09389286455427,15.209514795014853,34.44508743286133,4.040750503540039,24.479944229125977,87.96842193603516,47.69968032836914,29.70419692993164,5.0,69.21775614913875,45.09389286455427,15.209514795014853,37.36831283569336,,,,,,15.0,58.702735758581625,7.46332142391466,0.0,55.44416046142578,4.0226664543151855,6.513198852539063,154.33087158203125,79.998046875,42.237701416015625,15.0,125.06248060626484,65.4774508025166,20.10217379184624,37.61463928222656,,,,,,,,,,35.48571014404297,4.015036106109619,20.92396354675293,97.55623626708984,47.97401428222656,28.90592193603516,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
EP112025:geo:259cb47c9437f803,EP112025,Kiko,val,2025-09-04 22:20:20+00:00,ABI,/work/code/geo2wf/inference/inf_data/goes-west/EP112025/20250904222020_EP112025_[+13.799deg_-134.799deg]_512_patch.nc,13.7992767856815,-134.78902658722737,57.44338864444445,3,-4.868164518518519,False,2025-09-04T21:00:00+00:00,2025-09-05T00:00:00+00:00,,27.78,115.36069237787012,61.622915355867015,36.41896146094202,True,,36.11512756347656,1.0,43.58817672729492,7.473048686981201,2.0,37.15518951416016,1.0,35.89408874511719,,,,,,5.0,67.97696405224492,43.51954955286296,19.39496319833892,35.5045166015625,4.04026460647583,24.01119613647461,86.02733612060547,46.68786239624024,29.10971069335937,5.0,67.97696405224492,43.51954955286296,19.39496319833892,37.31425476074219,,,,,,15.0,59.760084296895215,12.48763235878694,0.0,55.68178176879883,4.022797107696533,6.697091102600098,156.0862274169922,80.85874938964844,42.718448638916016,15.0,123.92869830141642,63.97442725108616,18.66453287999512,37.62078857421875,,,,,,,,,,34.92974090576172,4.015407562255859,21.86505126953125,97.60962677001952,47.82402038574219,29.023515701293945,,,,,16.156146619615296,2025-09-05T00:00:00+00:00
