storm_id,storm,conditioning,observation_timestamp,series_key,series,maximum_wind_ms,is_rapid_intensification,aggregation,smoothing_hours
EP112025,Kiko (2025),without_era5,2025-09-03T22:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.658921960436267,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-03T23:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.658921960436267,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T00:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.658921960436267,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T01:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.658921960436267,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T02:00:00+00:00,era5_max_wind,ERA5 10 m maximum,15.937214004777466,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T03:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.21550604911867,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T04:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.49379809345987,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T05:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.49379809345987,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T06:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.49379809345987,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T07:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.49379809345987,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T08:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.481189567180966,True,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T09:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.468581040902063,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T10:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.45597251462316,False,hourly mean,3
EP112025,Kiko (2025),without_era5,2025-09-04T11:00:00+00:00,era5_max_wind,ERA5 10 m maximum,16.45597251462316,False,hourly mean,3
